Date,Time,Custom Game ID,Level,Home Team,Away Team,Site,Subsite,Partner,Sport,Game ID,BillTo
11/07/2021,03:00 PM,5207631,U-12,VINELAND SA OUTLAWS 2010,HADDON HEIGHTS SC HOOLIGANS 2010,VINELAND SA,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5208046,U-10,SENECA UNITED SC PRIDE 2012,OAKLYN SC PATRIOTS 2012,SENECA - STONEY CREEK FIELDS,S7,GotSport,Soccer,,
11/07/2021,03:30 PM,5220567,U-12,HADDONFIELD SC WHITE 2010,VOORHEES SA THUNDER 2010,HADDONFIELD - CROWS WOODS,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5208882,U-11,EGSA NITRO 2011,NORTHERN BURLINGTON SA HOOLIGANS 2011,E GREENWICH - THOMPSON FAMILY PARK,F1,GotSport,Soccer,,
11/07/2021,03:30 PM,5208374,U-11,VOORHEES SA ATTACK 2011,CINNAMINSON SC VIPERS 2011,VOORHEES-Echelon Complex,,GotSport,Soccer,,
11/07/2021,03:30 PM,5224864,U-12,Logan Soccer Club  Logan Fury 2010,WOODSTOWN WARRIORS 2010,LOGAN - TWP LINE,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5208334,U-12,CINNAMINSON SC KNIGHTS 2010,CHERRY HILL SC RAGE 2010,CINNAMINSON SC - MEMORIAL,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5225478,U-11,HARRISON SC TIGERS 2011,HIGHLAND YOUTH TORNADOES 2011,HARRISON - William Wilt Soccer Complex,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5208609,U-11,CHERRY HILL FC JUNIORS BLACK 2011,HADDON HEIGHTS SC 2011 STORM,CHFC - DeCOU,S9- Grass 9v9/D5,GotSport,Soccer,,
11/07/2021,03:30 PM,5207705,U-10,MARLTON CHIEFS ORANGE 2012,TBAA JAGUARS 2012,MARLTON - MEMORIAL,S7,GotSport,Soccer,,
11/07/2021,03:30 PM,5207632,U-12,RANCOCAS VALLEY SC RED DEVILS 2010,VOORHEES SA WARRIORS 2010,Rancocas Valley-LUMBERTON MUNICIPAL,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5226223,U-8,MOUNT LAUREL UNITED LIGHTNING 2014,MARLTON SC CHIEFS ORANGE 2014 (REED),MLU-TROTTERS,S7,GotSport,Soccer,,
11/07/2021,03:30 PM,5208087,U-13,CHERRY HILL SC FORCE 2009,PITMAN SA LIONS 2009,CHSC - CH WEST HS,F1,GotSport,Soccer,,
11/07/2021,03:30 PM,5208746,U-9,AUDUBON SOCCER YOUTH ARSENAL 2010,WASHINGTON TWP SC COYOTES 2013,AUDUBON - GREEN WAVE PARK,S1,GotSport,Soccer,,
11/07/2021,03:30 PM,5207806,U-12,MAINLAND UNITED SA SHARKS 2010,TBAA DYNAMO 2010,MAINLAND - MEMORIAL PARK,S7,GotSport,Soccer,,
11/07/2021,03:30 PM,5209154,U-12,EDGEWATER PARK ATHLETIC WIZARDS 2010,PALMYRA RIVERTON SC REVOLUTION 2010,EPAA - WEIMANN FIELD,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5207688,U-11,ATLANTIC UNTIED PREMIER KICKERS 2011 B,MARLTON SC CHIEFS ORANGE 2011,ATLANTIC - TARTAGLIO,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5208893,U-11,SENECA UNITED SC WARRIORS 2011,COHANSEY SC BLUES 2011,SENECA - STONEY CREEK FIELDS,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5207647,U-8,HIGHLAND YOUTH BOYS 2014,OAKLYN SC VENOM 2014,HIGHLAND - GLOUCESTER TWP PARK,S7,GotSport,Soccer,,
11/07/2021,03:30 PM,5207633,U-12,BURLINGTON TWP SC CELTIC 2010,COLLINGSWOOD TRAVEL GALAXY 2010,BURLINGTON TWP - PINEWALD AVE,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5207738,U-8,DEPTFORD PREMIER GRAY 2014,WEST DEPTFORD SC EAGLES 2014,DEPTFORD SC,S7,GotSport,Soccer,,
11/07/2021,03:30 PM,5209037,U-11,GATEWAY UNITED WILDCATS 2011,HAMMONTON YOUTH HEAT 2011,GATEWAY UTD. - LANGSTON FIELD,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5209036,U-11,WASHINGTON TWP SC REGULATORS 2011,WOODSTOWN FURY 2011,WASHINGTON TWP-WASH LAKE PARK,S7,GotSport,Soccer,,
11/07/2021,03:30 PM,5208686,U-8,MAINLAND UNITED SA MUSTANGS 2014,TARKILL CHELSEA 2014,MAINLAND - MEMORIAL PARK,S9,GotSport,Soccer,,
11/07/2021,03:30 PM,5223075,U-13,MILLVILLE RAPTORS 2009,TBAA STORM 2009,MILLVILLE SOCCER COMPLEX,F1,GotSport,Soccer,,
11/14/2021,11:00 AM,5209292,U-19,EGSA WOLVES 2004,EDGEWATER PARK ATHLETIC UNITED 2004,E GREENWICH - THOMPSON FAMILY PARK,F2,GotSport,Soccer,,
11/14/2021,11:00 AM,5209232,U-15,WINSLOW TOWNSHIP YSA ENFORCERS 2007,EDGEWATER PARK PHOENIX 2007,WINSLOW TWP - PETER VOLPA,F1,GotSport,Soccer,,
11/14/2021,11:00 AM,5225481,U-11,HIGHLAND YOUTH TORNADOES 2011,VOORHEES SA BLUES 2011,HIGHLAND - GLOUCESTER TWP PARK,S9,GotSport,Soccer,,
11/14/2021,11:00 AM,5207808,U-12,UPPER TOWNSHIP SA RIPTIDE 2010,MAINLAND UNITED SA SHARKS 2010,UPPER TWP-Amanda's Field Complex,S9,GotSport,Soccer,,
11/14/2021,11:00 AM,5209294,U-19,MARLTON SC CHIEFS WHITE 2004,HAMMONTON HEAT 2004,MARLTON - MEMORIAL,F1,GotSport,Soccer,,
11/14/2021,11:00 AM,5209102,U-9,HADDON TWP WHITE HAWKS 2013,WOODBURY PINES 2013,HADDON TWP - CRYSTAL LAKE,S7,GotSport,Soccer,,
11/14/2021,11:00 AM,5209262,U-17,WASHINGTON TWP SC ARSENAL 2005,DEPTFORD SCORPIONS 2005,WASHINGTON TWP-WASH LAKE PARK,F3,GotSport,Soccer,,
11/14/2021,11:00 AM,5208987,U-9,WASHINGTON TOWNSHIP SC GUNNERS 2013,AUDUBON SOCCER YOUTH WILD WINGS 2013,WASHINGTON TWP- H.S.,S7.2,GotSport,Soccer,,
11/14/2021,11:00 AM,5223860,U-13,COHANSEY SC STORM 2009,SWEDESBORO WOOLWICH FORCE 2009,COHANSEY,F1,GotSport,Soccer,,
11/14/2021,11:00 AM,5208157,U-12,HADDONFIELD SC BLACK 2010,NORTHERN BURLINGTON SA BLAST 2010,HADDONFIELD - CROWS WOODS,S9,GotSport,Soccer,,
11/14/2021,11:00 AM,5209263,U-17,PENNS GROVE SC WILDCATS 2005,TBAA COSMOS 2005,PG-CP-PED- Carney's Point Rec Center,F1,GotSport,Soccer,,
11/14/2021,11:00 AM,5208719,U-15,EGG HARBOR SC EAGLES 2007,PITTSGROVE SC JUVENTUS 2007,EGG HARBOR - BARGAINTOWN,F1,GotSport,Soccer,,
11/14/2021,11:00 AM,5208382,U-11,CINNAMINSON SC VIPERS 2011,RANCOCAS VALLEY SC RED DEVILS 2011,CINNAMINSON SC - MEMORIAL,S9,GotSport,Soccer,,
11/14/2021,11:00 AM,5208433,U-14,CHERRY HILL FC RAGE 2008,MOORESTOWN SC RAPIDS 2008,CHFC - DeCOU,S9- Grass 9v9/D5,GotSport,Soccer,,
11/14/2021,11:00 AM,5209264,U-17,MEDFORD SC ARSENAL 2005,TBAA RAMPAGE 2005,MEDFORD - BENDE PARK,F1,GotSport,Soccer,,
11/14/2021,11:00 AM,5209293,U-19,PENNSAUKEN YOUTH VIPERS 2004,WINSLOW TOWNSHIP YSA WARRIORS 2003,Pennsauken Community Recreation Facility,F1,GotSport,Soccer,,
11/14/2021,11:00 AM,5207536,U-9,BURLINGTON TWP SC STRIKERS 2013,MARLTON SC CHIEFS BLACK 2013 (PLUM),BURLINGTON TWP - PINEWALD AVE,S7,GotSport,Soccer,,
11/14/2021,11:30 AM,5207604,U-12,BURLINGTON TWP RUGRATS 2010,FRANKLIN TWP STORM 2010,BURLINGTON TWP - PINEWALD AVE,S9,GotSport,Soccer,,
11/14/2021,12:00 PM,5225985,U-10,CHERRY HILL FC JUNIORS BLACK 2012,WEST DEPTFORD SC UNION 2012,CHFC - DeCOU,S7 - Grass 7v7/D6,GotSport,Soccer,,
11/14/2021,12:00 PM,5208507,U-10,HARRISON SC THUNDERBOLTS 2012,MONROE TOWNSHIP YS UNITED 2012,HARRISON - William Wilt Soccer Complex,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5208129,U-10,WATERFORD ATHLETIC ASSN WINGS 2012,EGSA RANGERS 2012,WATERFORD-WATERFORD SPORTS COMPLEX,WATERFORD-WATERFORD SPORTS COMPLEX,GotSport,Soccer,,
11/14/2021,12:00 PM,5209009,U-9,MAINLAND UNITED SA MUSTANGS 2013,TBAA UNION 2013,MAINLAND - MEMORIAL PARK,S9,GotSport,Soccer,,
11/14/2021,12:00 PM,5209085,U-11,HADDON TWP RED HAWKS 2011,HADDONFIELD SC BLACK 2011,HADDON TWP - W COLLINGSWOOD HEIGHTS,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208112,U-8,VOORHEES SA ATEAM 2014,SWSA THUNDER 2014,VOORHEES-Echelon Complex,,GotSport,Soccer,,
11/14/2021,12:00 PM,5209103,U-9,BORDENTOWN FC VENOM 2013,PENNS GROVE WILD 2013,BORDENTOWN - FRIENDSHIP FIELDS,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5209233,U-15,RANCOCAS VALLEY SC 2007 BOYS 8TH GRADE,TBAA STING 2008,Rancocas Vallley-HAINESPORT MUNICIPAL PARK,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5209234,U-15,MAPLE SHADE SC AVENGERS 2007,VOORHEES SA BLACK CATS 2007,MAPLE SHADE - TURF FIELD,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5209150,U-12,WOODSTOWN WOLVERINES 2010,BERLIN BRAWLERS 2010,WOODSTOWN,S9,GotSport,Soccer,,
11/14/2021,12:00 PM,5209189,U-8,EGSA TITANS 2014,HARRISON STORM 2014,E GREENWICH - THOMPSON FAMILY PARK,S7.2,GotSport,Soccer,,
11/14/2021,12:00 PM,5208488,U-10,MOORESTOWN SC LIGHTNING 2012,UPPER TOWNSHIP SA FORCE GREEN 2012,MOORESTOWN - MEMORIAL FIELDS,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5208544,U-10,DEPTFORD VENOM 2012,MEDFORD SC NAVY 2012,DEPTFORD SC,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5208768,U-12,HARRISON SC STORM 2010,PENNSAUKEN YOUTH CYCLONES 2010,HARRISON - William Wilt Soccer Complex,S9,GotSport,Soccer,,
11/14/2021,12:00 PM,5208563,U-15,PENNSVILLE POWER 2007,PITMAN SA WILDCATS 2007,PENNSVILLE,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208562,U-15,WOODSTOWN WOLVERINES 2007,HADDONFIELD SC RED 2007,WOODSTOWN,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208636,U-16,HIGHLAND YOUTH THRASHERS 2006,MARLTON SC CHIEFS ORANGE 2006 (PERKINS),HIGHLAND - GLOUCESTER TWP PARK,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208700,U-15,CINNAMINSON SC PREDATORS 2007,WEST DEPTFORD SC PREDATORS 2007,CINNAMINSON SC - MEMORIAL,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208718,U-15,HARRISON SC AVENGERS 2007,PENNSAUKEN YOUTH LIGHTNING 2007,HARRISON - William Wilt Soccer Complex,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5222505,U-14,WEST DEPTFORD VIPERS 2008,CINNAMINSON SC RAPTORS 2008,W DEPTFORD-WD PARK,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208861,U-10,COLLINGSWOOD TRAVEL KNIGHTS 2012,HAMILTON ELITE FC PREMIER 2012B,COLLINGSWOOD - KROC CENTER,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5208860,U-10,DELRAN FC FLASH 2012,HADDONFIELD SC FIRE 2012,DELRAN - VERMES,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5208931,U-15,NORTHERN BURLINGTON SA BLUE LEGENDS 2007,WASHINGTON TOWNSHIP SC SPARTANS 2007,NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208930,U-15,PALMYRA RIVERTON SC FLASH 2007,UPPER TOWNSHIP SA DERECHOS 2007,PAL-RIV - LEGION FIELD,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208064,U-10,VOORHEES SA FORCE 2012,SOUTH HARRISON SC GUNNERS 2012,VOORHEES-Echelon Complex,,GotSport,Soccer,,
11/14/2021,12:00 PM,5208066,U-10,OAKLYN SC PATRIOTS 2012,BARRINGTON SC REVOLUTION 2012,OAKLYN - Oaklyn Public School,OAKLYN PUBLIC SCHOOL,GotSport,Soccer,,
11/14/2021,12:00 PM,5208003,U-15,CHERRY HILL SC GALAXY 2007,MOUNT LAUREL UNITED PHANTOMS 2007,CHSC - CH WEST HS,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208955,U-9,HAMMONTON HEAT BLUE 2013,Logan Soccer Club  Logan Flash 2013,HAMMONTON ECEC Fields,ECEC-S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5208989,U-9,CHERRY HILL SC MAVERICKS 2013,RANCOCAS VALLEY SC MESSI 2013,CHSC - UPPER CHAPEL TURF,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5208988,U-9,EGG HARBOR SC EAGLES WHITE 2013,PITTSGROVE DRAGONS 2013,EGG HARBOR - BARGAINTOWN,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5207973,U-14,VINELAND SA VIKINGS 2008,CAPE EXPRESS SC BREAKERS 2008,VINELAND SA,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5207950,U-13,MANTUA TOWNSHIP SA STRIKERS 2009,NORTHERN BURLINGTON SA BULLDOGS 2009,MANTUA TWP,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5207534,U-9,MEDFORD SC COLUMBIA 2013,MOUNT LAUREL UNITED TIGERS 2013,MEDFORD - BENDE PARK,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5224160,U-12,MONROE TOWNSHIP YS UNITED 2010,MOORESTOWN SC GOLDEN KNIGHTS 2010,MONROE TWP - CORKERY LANE,S9,GotSport,Soccer,,
11/14/2021,12:00 PM,5207904,U-13,VOORHEES SA AMBUSH 2009,BERLIN KNIGHTS 2009,VOORHEES-EASTERN HS,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5207905,U-13,Logan Soccer Club  Logan Rebels 2009,MARLTON SC CHIEFS WHITE 2009,LOGAN - TWP LINE,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5207906,U-13,CAPE EXPRESS SC THUNDER 2009,MEDFORD SC LIGHTNING 2009,CAPE EX SOCCER COMPLEX At Ockie Wisting,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5258008,U-10,CHERRY HILL SC BULL DOGS (2012) - BOYS,MAINLAND UNITED SA STANGS 2012,CHSC - UPPER CHAPEL TURF,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5207881,U-10,MOUNT LAUREL UNITED HAWKS 2012,CINNAMINSON SC CHARGE 2012,MLU-TROTTERS,S7.2,GotSport,Soccer,,
11/14/2021,12:00 PM,5221182,U-10,SOUTH HARRISON STRIKERS 2012,CINNAMINSON SC WARRIORS 2012,SOUTH HARRISON - STEWART,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5221181,U-10,Logan Soccer Club  Logan Force 2012,GATEWAY UNITED STING RAYS 2012,LOGAN - TWP LINE,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5222039,U-10,CLAYTON SA CLIPPERS 2012,AUDUBON SOCCER YOUTH TBD 2013,CLAYTON - BENTZ,,GotSport,Soccer,,
11/14/2021,12:00 PM,5222940,U-14,PITMAN SA OCELOTS 2008,COLLINGSWOOD TRAVEL COYOTES 2008,PITMAN - ALCYON LAKE,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5223077,U-13,HAMMONTON YOUTH HEAT 2009,SENECA UNITED SC EAGLES 2009,HAMMONTON ECEC Fields,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5223079,U-13,BURLINGTON TWP SC KICKERS 2009,TBAA STORM 2009,BURLINGTON TWP - PINEWALD AVE,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208412,U-14,SENECA UNITED SC COYOTES 2008,CHERRY HILL SC UNITED (2008) - BOYS,SENECA - STONEY CREEK FIELDS,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208280,U-9,WEST DEPTFORD SC WIZARDS 2013,SENECA UNITED SC TIGERS 2013,W DEPTFORD-WD PARK,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5226594,U-9,HADDON HEIGHTS SC 2013 YOUNG BOYS,DEPTFORD SA TORNADOS 2013,HADD HGTS - DEVON,S1,GotSport,Soccer,,
11/14/2021,12:00 PM,5226596,U-9,HADDONFIELD SC FIRE 2013,HAMMONTON HEAT SILVER 2013,HADDONFIELD - CROWS WOODS,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5208257,U-11,MAINLAND UNITED SA STANGZ 2011,VINELAND SA STRIKERS 2011,MAINLAND - MEMORIAL PARK,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5228158,U-9,EGSA RAIDERS 2013,TARKILL KNIGHTS 2013,E GREENWICH - THOMPSON FAMILY PARK,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5223413,U-14,TAR-KILL BLUE DRAGONS 2008,GATEWAY UNITED SC HURRICANES 2008,TARKILL-STERLING HS,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5207809,U-12,TBAA DYNAMO 2010,VINELAND SA REBELS 2010,TBAA-VALLEY BROOK,S9,GotSport,Soccer,,
11/14/2021,12:00 PM,5223862,U-13,WASHINGTON TWP SC GLADIATORS 2009,CHERRY HILL FC DRAGONS 2009,WASHINGTON TWP-WASH LAKE PARK,F2,GotSport,Soccer,,
11/14/2021,12:00 PM,5224709,U-12,MARLTON SC CHIEFS WHITE 2010,MEDFORD SC MAD DOGS WHITE 2010,MARLTON - MEMORIAL,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5224867,U-12,GATEWAY UNITED JAGUARS 2010,Logan Soccer Club  Logan Fury 2010,GATEWAY UTD. - LANGSTON FIELD,S9,GotSport,Soccer,,
11/14/2021,12:00 PM,5207678,U-11,BORDENTOWN FC RENEGADES 2011,PENNSAUKEN YOUTH WARRIORS 2011,BORDENTOWN - FRIENDSHIP FIELDS,S9,GotSport,Soccer,,
11/14/2021,12:00 PM,5225325,U-11,EGG HARBOR SC EAGLES WHITE 2011,SWEDESBORO-WOOLWICH SA BLACK MAMBAS 2011,EGG HARBOR - BARGAINTOWN,S9,GotSport,Soccer,,
11/14/2021,12:00 PM,5225817,U-10,SWEDESBORO-WOOLWICH SA SHARKS 2012,HADDON HEIGHTS SC THUNDER 2012,SW-Locke Avenue Park,S1,GotSport,Soccer,,
11/14/2021,12:00 PM,5225984,U-10,MANTUA TOWNSHIP SA FURY 2012,MEDFORD SC DESTROYERS 2012,MANTUA TWP,S7,GotSport,Soccer,,
11/14/2021,12:00 PM,5208413,U-14,DEPTFORD DRAGONS 2008,PALMYRA RIVERTON SC PHOENIX 2008,DEPTFORD SC,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5207629,U-12,HADDON HEIGHTS SC HOOLIGANS 2010,RANCOCAS VALLEY SC RED DEVILS 2010,HADD HGTS - DEVON,FS,GotSport,Soccer,,
11/14/2021,12:00 PM,5207602,U-12,MILLVILLE VENOM 2010,MANTUA TOWNSHIP SA RAPTORS 2010,MILLVILLE SOCCER COMPLEX,S9,GotSport,Soccer,,
11/14/2021,12:00 PM,5207777,U-13,MOUNT LAUREL UNITED STRIKERS 2009,PITTSGROVE SC FORCE 2009,MLU-TROTTERS,,GotSport,Soccer,,
11/14/2021,12:00 PM,5208432,U-14,HADDONFIELD SC RED 2008,MEDFORD STRIKERS THUNDER 2008,HADDONFIELD - CROWS WOODS,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208431,U-14,SWEDESBORO-WOOLWICH KINGS 2008,BURLINGTON TWP SC BLAZERS 2008,SW-Locke Avenue Park,F1,GotSport,Soccer,,
11/14/2021,12:00 PM,5208151,U-12,PITMAN SA COUGARS 2010,BARRINGTON SC RED BULLS 2010,PITMAN - ALCYON LAKE,S9,GotSport,Soccer,,
11/14/2021,12:30 PM,5208327,U-12,CINNAMINSON SC KNIGHTS 2010,EGG HARBOR SC EAGLES 2010,CINNAMINSON SC - MEMORIAL,S9,GotSport,Soccer,,
11/14/2021,12:30 PM,5209058,U-11,COLLINGSWOOD TRAVEL WILD 2011,TBAA TITANS 2011,COLLINGSWOOD SC- CAMDEN PREP,COLLINGSWOOD SC- CAMDEN PREP COPEWOOD EL,GotSport,Soccer,,
11/14/2021,12:30 PM,5220581,U-12,HADDONFIELD SC WHITE 2010,FRANKLIN TWP SA JUVENTUS 2010,HADDONFIELD - CROWS WOODS,S9,GotSport,Soccer,,
11/14/2021,12:30 PM,5207975,U-14,DELRAN LIONS 2008,PITTSGROVE SC UNITED 2008,DELRAN - VERMES,F1,GotSport,Soccer,,
11/14/2021,12:30 PM,5209152,U-12,HIGHLAND YOUTH RAPTORS 2010,EDGEWATER PARK ATHLETIC WIZARDS 2010,HIGHLAND - GLOUCESTER TWP PARK,S9,GotSport,Soccer,,
11/14/2021,12:30 PM,5209208,U-16,EGG HARBOR SC EAGLES 2006,DEPTFORD RAPTORS 2006,EGG HARBOR - BARGAINTOWN,F1,GotSport,Soccer,,
11/14/2021,12:30 PM,5225387,U-11,CHERRY HILL FC JUNIORS RED 2011,TAR-KILL RAPTORS 2011,CHFC - DeCOU,S9- Grass 9v9/D5,GotSport,Soccer,,
11/14/2021,12:30 PM,5208762,U-12,COHANSEY SC CRUSH 2010,WASHINGTON TOWNSHIP SC REVOLUTION 2010,COHANSEY,S9,GotSport,Soccer,,
11/14/2021,12:30 PM,5208130,U-10,HADDON TWP WHITE HAWKS 2012,NORTHERN BURLINGTON SA RANGERS 2012,HADDON TWP - CRYSTAL LAKE,S7,GotSport,Soccer,,
11/14/2021,12:30 PM,5207951,U-13,FRANKLIN TWP FORCE 2009,VOORHEES SA WOLF PACK 2009,FRANKLIN TWP YOUTH COMPLEX,F1,GotSport,Soccer,,
11/14/2021,12:30 PM,5208895,U-11,EGSA NITRO 2011,SENECA UNITED SC WARRIORS 2011,E GREENWICH - THOMPSON FAMILY PARK,F1,GotSport,Soccer,,
11/14/2021,12:30 PM,5225327,U-11,UPPER TOWNSHIP SA TSUNAMIS 2011,CHERRY HILL SC STORM 2011,UPPER TWP-Amanda's Field Complex,S9,GotSport,Soccer,,
11/14/2021,12:30 PM,5225819,U-10,WASHINGTON TOWNSHIP SC PREDATORS 2012,CHERRY HILL SC ROYALS 2012,WASHINGTON TWP- H.S.,S7.2,GotSport,Soccer,,
11/14/2021,01:00 PM,5223177,U-14,MARLTON SC CHIEFS WHITE 2008,SWEEDESBORO-WOOLWICH SCORPIONS 2008,MARLTON - MEMORIAL,F1,GotSport,Soccer,,
11/14/2021,01:00 PM,5208635,U-16,PENNS GROVE SC STORM 2006,GATEWAY UNITED WARRIORS 2006,PG-CP-PED- Carney's Point Rec Center,F1,GotSport,Soccer,,
11/14/2021,01:00 PM,5208081,U-13,EGSA THUNDER 2009,CHERRY HILL SC FORCE 2009,E GREENWICH - THOMPSON FAMILY PARK,F2,GotSport,Soccer,,
11/14/2021,01:00 PM,5220583,U-12,PENNSAUKEN YOUTH HURRICANES 2010,VOORHEES SA THUNDER 2010,Pennsauken Community Recreation Facility,S9,GotSport,Soccer,,
11/14/2021,01:00 PM,5349892,U-16,WASHINGTON TWP SC CRUSADERS 2006,WINSLOW TOWNSHIP YSA WOLVES 2006,WASHINGTON TWP-WASH LAKE PARK,F3,GotSport,Soccer,,
11/14/2021,01:00 PM,5208929,U-15,WINSLOW TOWNSHIP YSA PANTHERS 2007,EGSA HORNETS 2007,WINSLOW TWP - PETER VOLPA,F1,GotSport,Soccer,,
11/14/2021,01:00 PM,5222939,U-14,MEDFORD SC WHITE 2008,MOUNT LAUREL UNITED GUNNERS 2008,MEDFORD - BENDE PARK,F1,GotSport,Soccer,,
11/14/2021,01:30 PM,5223176,U-14,Logan Soccer Club  Logan Dragons 2008,VOORHEES SA AVATARS 2008,LOGAN - TWP LINE,F1,GotSport,Soccer,,
11/14/2021,01:30 PM,5209133,U-13,WOODSTOWN ANGRY PIGS 2009,ATLANTIC UNITED PREMIER KICKERS 2009,WOODSTOWN,F1,GotSport,Soccer,,
11/14/2021,01:30 PM,5209209,U-16,BORDENTOWN FC UNITED 2006,TBAA OUTLAWS 2006,BORDENTOWN - FRIENDSHIP FIELDS,F1,GotSport,Soccer,,
11/14/2021,01:30 PM,5225818,U-10,HAMMONTON YOUTH HEAT 2012,HADDON TWP RED HAWKS 2012,HAMMONTON ECEC Fields,ECEC-S7,GotSport,Soccer,,
11/14/2021,01:30 PM,5209188,U-8,EGG HARBOR SC EAGLES 2014,HADDONFIELD SC FIRE 2014,EGG HARBOR - BARGAINTOWN,S7,GotSport,Soccer,,
11/14/2021,01:30 PM,5222938,U-14,HARRISON SC SHARKS 2008,PENNSAUKEN YOUTH WOLF PACK 2008,HARRISON - William Wilt Soccer Complex,F1,GotSport,Soccer,,
11/14/2021,01:30 PM,5225389,U-11,WINSLOW TOWNSHIP YSA RUSH 2011,CAPE EXPRESS SC SURGE 2011,WINSLOW TWP - PETER VOLPA,S9,GotSport,Soccer,,
11/14/2021,01:30 PM,5208760,U-12,PENNSVILLE EAGLES 2010,HAMILTON ELITE FC PREMIER 2010B,PENNSVILLE,S9,GotSport,Soccer,,
11/14/2021,01:30 PM,5208396,U-11,HARRISON SC THUNDER 2011,VOORHEES SA ATTACK 2011,HARRISON - William Wilt Soccer Complex,S9,GotSport,Soccer,,
11/14/2021,01:30 PM,5207649,U-8,SENECA UNITED SC THUNDER 2014,GCU U8 2014,SENECA - STONEY CREEK FIELDS,S7,GotSport,Soccer,,
11/14/2021,01:30 PM,5207677,U-11,MARLTON SC CHIEFS ORANGE 2011,EGG HARBOR SC EAGLES BLACK 2011,MARLTON - MEMORIAL,S7,GotSport,Soccer,,
11/14/2021,01:30 PM,5208578,U-11,CLAYTON SA CLIPPERS 2011,TBAA DYNAMO 2011,CLAYTON - BENTZ,,GotSport,Soccer,,
11/14/2021,01:30 PM,5208756,U-9,COLLINGSWOOD COBRAS 2013,MONROE TWP UNITED 2013,COLLINGSWOOD - KROC CENTER,S7,GotSport,Soccer,,
11/14/2021,01:30 PM,5226218,U-8,CHERRY HILL SC UNITED BOYS 2014,MARLTON SC CHIEFS ORANGE 2014 (REED),CHSC - UPPER CHAPEL TURF,S7,GotSport,Soccer,,
11/14/2021,01:30 PM,5208795,U-8,CHERRY HILL FC JUNIORS RED 2014,HAMILTON ELITE FC PREMIER 2014 BOYS,CHFC - DeCOU,S7 - Grass 7v7/D6,GotSport,Soccer,,
11/14/2021,01:30 PM,5208794,U-8,HADDON HEIGHTS SC 2014 MIGHTY TITANS,WASHINGTON TWP SC BLUE 2014,HADD HGTS - DEVON,S1,GotSport,Soccer,,
